object_name,image_path,split,navi_official_split,image_height,image_width,camera_model,occluded
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/039.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/040.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/041.jpg,estimation,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/042.jpg,correspondence,train,4000,6000,sony_a6000,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/043.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/044.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/045.jpg,correspondence,train,3024,4032,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/046.jpg,estimation,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/047.jpg,correspondence,val,3024,4032,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/048.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/049.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/050.jpg,estimation,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/051.jpg,estimation,train,4032,3024,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/052.jpg,estimation,train,4000,6000,sony_a6000,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/053.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/054.jpg,estimation,train,3024,4032,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/055.jpg,correspondence,train,4000,6000,sony_a6000,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/056.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/057.jpg,estimation,train,3024,4032,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/058.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/059.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/060.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/061.jpg,correspondence,val,4000,6000,sony_a6000,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/062.jpg,correspondence,train,4032,3024,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/063.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/064.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/065.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/066.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/067.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/068.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/069.jpg,estimation,train,3024,4032,iphone_7plus,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/070.jpg,correspondence,val,4032,3024,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/071.jpg,estimation,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/072.jpg,correspondence,val,4000,6000,sony_a6000,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/073.jpg,estimation,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/074.jpg,estimation,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/075.jpg,correspondence,val,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/076.jpg,correspondence,train,3024,4032,pixel_4a,0
soldier_wood_showpiece,soldier_wood_showpiece/wild_set/images/077.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/000.jpg,estimation,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/001.jpg,correspondence,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/002.jpg,correspondence,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/003.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/004.jpg,correspondence,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/005.jpg,correspondence,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/006.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/007.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/008.jpg,correspondence,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/009.jpg,estimation,val,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/010.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/011.jpg,estimation,val,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/012.jpg,correspondence,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/013.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/014.jpg,correspondence,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/015.jpg,estimation,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/016.jpg,correspondence,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/017.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/018.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/019.jpg,estimation,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/020.jpg,estimation,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/021.jpg,correspondence,val,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/022.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/023.jpg,estimation,val,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/024.jpg,correspondence,val,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/025.jpg,estimation,val,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/026.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/027.jpg,correspondence,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/028.jpg,correspondence,val,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/029.jpg,correspondence,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/030.jpg,estimation,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/031.jpg,estimation,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/032.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/033.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/034.jpg,correspondence,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/035.jpg,estimation,train,3024,4032,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/036.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/037.jpg,estimation,train,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/038.jpg,correspondence,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/039.jpg,estimation,val,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/040.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/041.jpg,correspondence,val,3072,4080,pixel_6pro,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/042.jpg,estimation,train,4032,3024,iphone_7plus,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/043.jpg,estimation,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/044.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/045.jpg,estimation,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/046.jpg,correspondence,val,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/047.jpg,estimation,train,4000,6000,sony_a6000,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/048.jpg,correspondence,train,3024,4032,pixel_4a,0
steps_small_showpiece,steps_small_showpiece/wild_set/images/049.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/000.jpg,correspondence,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/001.jpg,estimation,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/002.jpg,correspondence,val,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/003.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/004.jpg,correspondence,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/005.jpg,correspondence,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/006.jpg,estimation,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/007.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/008.jpg,correspondence,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/009.jpg,estimation,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/010.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/011.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/012.jpg,correspondence,train,4080,3072,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/013.jpg,correspondence,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/014.jpg,estimation,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/015.jpg,correspondence,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/016.jpg,correspondence,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/017.jpg,estimation,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/018.jpg,estimation,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/019.jpg,estimation,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/020.jpg,correspondence,val,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/021.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/022.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/023.jpg,estimation,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/024.jpg,correspondence,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/025.jpg,estimation,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/026.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/027.jpg,correspondence,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/028.jpg,correspondence,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/029.jpg,estimation,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/030.jpg,estimation,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/031.jpg,estimation,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/032.jpg,correspondence,val,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/033.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/034.jpg,estimation,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/035.jpg,correspondence,train,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/036.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/037.jpg,correspondence,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/038.jpg,estimation,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/039.jpg,estimation,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/040.jpg,correspondence,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/041.jpg,estimation,train,3072,4080,pixel_6pro,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/042.jpg,estimation,val,3024,4032,iphone_7plus,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/043.jpg,correspondence,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/044.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/045.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/046.jpg,estimation,val,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/047.jpg,correspondence,train,4000,6000,sony_a6000,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/048.jpg,estimation,train,3024,4032,pixel_4a,0
tractor_green_showpiece,tractor_green_showpiece/wild_set/images/049.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/000.jpg,estimation,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/001.jpg,correspondence,train,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/002.jpg,correspondence,train,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/003.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/004.jpg,estimation,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/005.jpg,correspondence,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/006.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/007.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/008.jpg,estimation,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/009.jpg,correspondence,val,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/010.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/011.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/012.jpg,correspondence,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/013.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/014.jpg,estimation,val,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/015.jpg,estimation,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/016.jpg,estimation,train,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/017.jpg,estimation,val,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/018.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/019.jpg,correspondence,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/020.jpg,correspondence,val,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/021.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/022.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/023.jpg,estimation,train,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/024.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/025.jpg,estimation,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/026.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/027.jpg,estimation,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/028.jpg,correspondence,train,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/029.jpg,correspondence,val,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/030.jpg,correspondence,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/031.jpg,correspondence,val,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/032.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/033.jpg,estimation,val,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/034.jpg,correspondence,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/035.jpg,estimation,val,3024,4032,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/036.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/037.jpg,estimation,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/038.jpg,correspondence,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/039.jpg,correspondence,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/040.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/041.jpg,estimation,train,3072,4080,pixel_6pro,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/042.jpg,estimation,train,4032,3024,iphone_7plus,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/043.jpg,estimation,val,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/044.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/045.jpg,correspondence,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/046.jpg,estimation,train,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/047.jpg,correspondence,val,4000,6000,sony_a6000,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/048.jpg,estimation,train,3024,4032,pixel_4a,0
tumbler_air_balloon,tumbler_air_balloon/wild_set/images/049.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/000.jpg,correspondence,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/001.jpg,estimation,val,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/002.jpg,correspondence,train,4080,3072,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/003.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/004.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/005.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/006.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/007.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/008.jpg,estimation,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/009.jpg,correspondence,train,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/010.jpg,correspondence,train,4032,3024,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/011.jpg,correspondence,val,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/012.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/013.jpg,estimation,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/014.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/015.jpg,correspondence,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/016.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/017.jpg,correspondence,val,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/018.jpg,estimation,train,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/019.jpg,estimation,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/020.jpg,estimation,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/021.jpg,estimation,train,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/022.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/023.jpg,estimation,val,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/024.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/025.jpg,correspondence,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/026.jpg,correspondence,train,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/027.jpg,estimation,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/028.jpg,estimation,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/029.jpg,estimation,val,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/030.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/031.jpg,estimation,train,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/032.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/033.jpg,correspondence,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/034.jpg,estimation,val,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/035.jpg,correspondence,val,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/036.jpg,correspondence,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/037.jpg,correspondence,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/038.jpg,correspondence,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/039.jpg,correspondence,val,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/040.jpg,correspondence,train,3072,4080,pixel_6pro,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/041.jpg,correspondence,val,3024,4032,iphone_7plus,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/042.jpg,estimation,val,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/043.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/044.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/045.jpg,estimation,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/046.jpg,correspondence,train,4000,6000,sony_a6000,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/047.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_green,water_gun_toy_green/wild_set/images/048.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/000.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/001.jpg,estimation,train,4000,6000,sony_a6000,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/002.jpg,estimation,train,3072,4080,pixel_6pro,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/003.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/004.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/005.jpg,correspondence,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/006.jpg,estimation,train,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/007.jpg,estimation,val,3024,4032,pixel_4a,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/008.jpg,estimation,val,4000,6000,sony_a6000,0
water_gun_toy_white,water_gun_toy_white/wild_set/images/009.jpg,estimation,train,3024,4032,iphone_7plus,0
